[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_sale_business` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_sale_business` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_sale_business` WHERE ( `businessstatus` IN ('2',3) ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_sale_business` WHERE ( `businessstatus` IN ('2',3) ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_sam` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0030s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_sam` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0030s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: where Model.class.php 第 709 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_auto_fuhhu_sub_datatable5`  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:238，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_auto_fuhhu_sub_datatable5`  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:238，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() UserOftenMenuAction.class.php 第 242 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: subId UserOftenMenuAction.class.php 第 265 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: dsp CommonAction.class.php 第 1317 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: remindMap CommonAction.class.php 第 1320 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] array_keys() expects parameter 1 to be array, null given CommonAction.class.php 第 1385 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: search_flag CommonAction.class.php 第 1417 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_vph_sub_view` WHERE ( `conveneStatus` = 2 ) AND ( `shifoujieshu` = 0 ) AND ( `pingshenhuileixing` = 5 ) AND ( `id` IN () ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_vph_sub_view` WHERE ( `conveneStatus` = 2 ) AND ( `shifoujieshu` = 0 ) AND ( `pingshenhuileixing` = 5 ) AND ( `id` IN () ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: htmls CommonAction.class.php 第 1426 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: export_bysearch CommonAction.class.php 第 1546 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: dealLookupList CommonAction.class.php 第 1550 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: numPerPage CommonAction.class.php 第 1556 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Division by zero CommonAction.class.php 第 1556 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: sortImg CommonAction.class.php 第 1559 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: sortAlt CommonAction.class.php 第 1560 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: numPerPage CommonAction.class.php 第 1562 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_notify` WHERE ( FIND_IN_SET(  1,recipient ) ) AND ( `isread` = 0 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_notify` WHERE ( FIND_IN_SET(  1,recipient ) ) AND ( `isread` = 0 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --END-- [ RunTime:-0.095006s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:-0.095006s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.003000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.003000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --END-- [ RunTime:0.002000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 1 for UserModel::getConfNotAuth(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 90 and defined UserModel.class.php 第 409 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: type UserModel.class.php 第 411 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: NOT_AUTH_MODUL UserModel.class.php 第 416 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: page MisSystemRemindAction.class.php 第 24 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_system_remind` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_system_remind` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 1 for MisSystemRemindModel::lookupremindList(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemRemindAction.class.php on line 39 and defined MisSystemRemindModel.class.php 第 35 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: map MisSystemRemindModel.class.php 第 39 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_system_remind` WHERE  status=1 and userid ='all'  and deluserid not in (1)  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:44，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_system_remind` WHERE  status=1 and userid ='all'  and deluserid not in (1)  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:44，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() MisSystemRemindModel.class.php 第 45 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_system_remind` WHERE (   userid =1 or  userid ='all' and status=1 and deluserid not in (1) ) AND ( `status` = 1 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:58，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_system_remind` WHERE (   userid =1 or  userid ='all' and status=1 and deluserid not in (1) ) AND ( `status` = 1 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:58，运行时间:0.0000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() MisSystemRemindModel.class.php 第 65 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined offset: 5 MisSystemRemindAction.class.php 第 52 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined offset: -1 MisSystemRemindAction.class.php 第 53 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --END-- [ RunTime:-0.115007s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:-0.115007s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: remindnum af8d61794677d50a7a24c1402f72e33a.php 第 17 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.007000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.007000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --END-- [ RunTime:-0.017001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.017001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --END-- [ RunTime:-0.022001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.022001s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --END-- [ RunTime:-0.021002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:-0.021002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_user_often_menu` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:58，运行时间:0.0030s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_user_often_menu` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemRemindModel.class.php，行号:58，运行时间:0.0030s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_user_often_menu` WHERE ( `uid` = '1' ) AND ( `status` = 1 ) ORDER BY createtime asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\UserOftenMenuModel.class.php，行号:32，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_user_often_menu` WHERE ( `uid` = '1' ) AND ( `status` = 1 ) ORDER BY createtime asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\UserOftenMenuModel.class.php，行号:32，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() UserOftenMenuModel.class.php 第 35 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --END-- [ RunTime:-0.130008s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:-0.130008s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `usertype` FROM `user` WHERE ( `id` = 1 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `usertype` FROM `user` WHERE ( `id` = 1 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --END-- [ RunTime:-0.032002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.032002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_filter ] --END-- [ RunTime:-0.035002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.035002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: [ view_end ] --END-- [ RunTime:-0.034002s ]
[ 2018-09-30T11:29:38+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:-0.034002s ]
